Market,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Lease Rates
Metal/Currency,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,6 Month
Priced In,USD,USD,AUD,AUD,JPY,JPY,USD,USD,AUD,AUD,JPY,JPY,USD,USD,AUD,AUD,JPY,JPY,Pald
Price Type,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,% pa
Summary,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Average,Average,Average,Average,Average,Average,
"21/09/18",1046.22,1071,1434.95,1469.22,117877.61,120707.9,1039.47,1064.02,1426.08,1460.76,116867.61,119755.45,1042.86,1067.55,1429.92,1464.42,117442.77,120294.3,
"22/09/18",,,,,,,,,,,,,,,,,,,
"23/09/18",,,,,,,,,,,,,,,,,,,
"24/09/18",,,,,,,,,,,,,,,,,,,
"25/09/18",1051.9,1076.27,1452.7,1485.95,118676.08,121478.59,1045.3,1069.6,1442.79,1475.31,118003.92,120768.54,1049.42,1073.88,1447.88,1482.11,118412.26,121225.38,
"26/09/18",1053,1078,1449.86,1482.4,118862.64,121781.66,1046.72,1071.27,1442.6,1475.88,118101.42,120903.53,1050.55,1074.07,1446.44,1479.3,118593.13,121302.25,
"27/09/18",1067.2,1088.3,1475.46,1504.84,120284.11,122694.94,1057.22,1081.77,1456.03,1490.04,119162.74,121969.57,1062.28,1084.68,1465.43,1496.95,119712.73,122300.48,
"28/09/18",1077.8,1101,1493.34,1526.83,122250.27,125007.54,1075.1,1095.8,1489.3,1520.79,121894.84,124274.68,1076.15,1098.74,1491.57,1523.37,122073.77,124689.89,
"29/09/18",,,,,,,,,,,,,,,,,,,
"30/09/18",,,,,,,,,,,,,,,,,,,
"01/10/18",1066,1087.1,1475.84,1505.26,121309.36,123731.66,1050.99,1076.5,1456.27,1491.82,119739.29,122677.94,1058.51,1080.74,1466.37,1497.66,120553.9,123142.54,
"02/10/18",1052,1076,1457.36,1492.91,119864.88,122631.72,1042.4,1063.6,1449.51,1482.29,118416.64,120878.14,1048.64,1071.93,1453.02,1485.85,119392.05,122105.99,
"03/10/18",1047.9,1070.52,1459.87,1489.73,119165.4,121723.42,1040.9,1061.6,1451.84,1483.1,118464.83,120916.24,1045.67,1067.57,1456.51,1487.41,118899.9,121437.24,
"04/10/18",1049.2,1073.02,1480.17,1513.16,119986.51,122871.52,1044.2,1065.2,1474.85,1505.8,119352.06,121805.62,1047.56,1070.3,1477.14,1509.87,119767.03,122436.11,
"05/10/18",1050.2,1072.27,1487.32,1517.14,119554.77,122281.67,1045,1065.5,1479.33,1508.57,118962.8,121339.14,1048.07,1069.43,1482.53,1513.33,119353.27,121848.85,
"06/10/18",,,,,,,,,,,,,,,,,,,
"07/10/18",,,,,,,,,,,,,,,,,,,
"08/10/18",1065,1086.77,1509.35,1540.86,121037.25,123711.17,1051,1072.1,1491.41,1521.57,119320.99,121774.84,1059.1,1081.39,1501.11,1533.19,120443.12,123035.63,
"09/10/18",1070.97,1095.52,1513.31,1548.44,121158.84,123980,1062.7,1083.1,1502.12,1531.97,120181.81,122758.55,1065.54,1089.65,1505.04,1539.53,120534.23,123312.16,
"10/10/18",1066.8,1088.31,1504.65,1535.07,120623.08,123098.74,1060.93,1084.7,1488.4,1524.54,119832.04,122593.25,1063.68,1086.31,1495.18,1527.62,120225.83,122850.12,
"11/10/18",1064.8,1086.3,1502.05,1532.81,119491.86,121948.04,1056.49,1079.5,1493.48,1526.93,118471.1,121044.34,1058.65,1082.05,1496.06,1529.75,118720.35,121410.99,
"12/10/18",1076.8,1098.6,1511.09,1542.76,120881.57,123438.7,1067,1089,1496.7,1529.92,119589.36,122283.81,1071.63,1094.35,1504.34,1536.84,120281.44,122895.08,
"13/10/18",,,,,,,,,,,,,,,,,,,
"14/10/18",,,,,,,,,,,,,,,,,,,
"15/10/18",1071.47,1096.02,1501.5,1536.33,119608.2,122403.51,1057.72,1081.6,1488.63,1522.09,118432.91,121214.24,1061.27,1085.52,1492.26,1526.61,118836.44,121588.88,
"16/10/18",1075.5,1100.05,1508.22,1543.67,120445.25,123315.61,1072.22,1095.9,1504.72,1537.24,120063.51,122784.64,1074.19,1098.57,1506.42,1541.18,120276.39,123067.89,
"17/10/18",1074.5,1098.5,1502.59,1536.58,120548.16,123295.64,1067.25,1088.5,1495.38,1525.58,119798.81,122325.63,1069.47,1092.63,1497.95,1530.78,120071.6,122719.78,
"18/10/18",1065.5,1090.7,1496.2,1527.81,119922.03,122801.91,1058.25,1081.8,1484.23,1519.81,119042.54,121724.14,1061.88,1085.26,1490.03,1523.31,119495.66,122179.41,
"19/10/18",1074.74,1099.74,1510.29,1545.88,120790.03,123698.76,1063.22,1084.8,1497.28,1528.32,119337.08,121725.41,1068.15,1091.45,1502.83,1536.1,119988.64,122659.83,
"20/10/18",,,,,,,,,,,,,,,,,,,
"21/10/18",,,,,,,,,,,,,,,,,,,
"22/10/18",1084.5,1105.1,1523.82,1554.95,122114.7,124533.72,1074.1,1094.5,1510.89,1539.92,120739.58,123065.58,1079.61,1101.68,1518.38,1549.81,121556.12,124089.59,
"23/10/18",1127.4,1149.6,1592.6,1624.19,126516.83,129042.6,1107.5,1132.5,1567.36,1603.2,124649.13,127519.5,1114.2,1137.1,1575.36,1608.29,125377.43,128016.84,
"24/10/18",1134.2,1157.9,1598.82,1633.06,127536.25,130454.96,1121.47,1146.02,1583.55,1618.67,126131.73,128938.71,1131.3,1155.58,1594.47,1629.29,127258.37,130052.4,
"25/10/18",1120.3,1142.4,1585.79,1616.88,125495.99,128018.2,1102.7,1126.7,1558.81,1593.86,123767.05,126573.48,1113.7,1136.35,1574.5,1607.12,124798.43,127400.83,
"26/10/18",1095.15,1120.15,1557.57,1592.72,122800.89,125587.75,1078.7,1103.8,1533.12,1569.68,120749.68,123647.68,1091.14,1115.63,1547.72,1582.93,122425.05,125222.79,
"27/10/18",,,,,,,,,,,,,,,,,,,
"28/10/18",,,,,,,,,,,,,,,,,,,
"29/10/18",1094.5,1119.5,1543.28,1578.14,122507.39,125361.61,1092.25,1115.5,1538.38,1570.24,122244.62,124869.14,1093.46,1117.62,1540.91,1575.42,122364.4,125122.81,
"30/10/18",1085.9,1110.9,1532.88,1568.68,122353.17,125203.74,1078.97,1100.4,1521.82,1552.48,121385.49,124135.7,1082.98,1107.41,1528.78,1563.62,121971.03,124770.04,
"31/10/18",1070.72,1095.27,1510.17,1545.52,121280.45,124094.09,1065.97,1089.3,1501.37,1536.16,120529.23,123337.81,1067.88,1092.1,1506.53,1541.04,120854.22,123637.07,
"01/11/18",1079.9,1101,1514.33,1547.97,121758.73,124276.93,1071.22,1093.7,1504.36,1537.31,120780.06,123533.42,1074.38,1097.66,1509.14,1542.18,121229.29,123898.09,
"02/11/18",1094.5,1118.3,1512.99,1547.39,123525.27,126289.62,1083.22,1107.77,1503.18,1537.91,122089.73,124912.15,1088.38,1112.67,1507.23,1541.38,122792.12,125591.89,
"03/11/18",,,,,,,,,,,,,,,,,,,
"04/11/18",,,,,,,,,,,,,,,,,,,
"05/11/18",1114.36,1138.36,1548.37,1582.15,126100.98,128862.35,1102.25,1127.25,1533.03,1568.02,124708.57,127570.88,1108.61,1131.92,1541.29,1574.14,125475.67,128166.83,
"06/11/18",1126,1151,1561.07,1595.95,127463.2,130327.73,1120.6,1143,1551.13,1579.82,126930.36,129479.04,1122.23,1146.54,1554.85,1589.04,127122.8,129932.74,
"07/11/18",1111.85,1136.85,1529.79,1564.79,125761.35,128668.68,1101.49,1127.15,1524.05,1557.35,125059.36,127701.29,1106.25,1130.59,1527.22,1561.44,125350.4,128177.95,
"08/11/18",1127,1151,1548.93,1583,127914.5,130742.09,1114.7,1138.2,1529.08,1561.75,126719.1,129436.1,1121.49,1144.24,1540.69,1572.45,127416.96,130061.29,
"09/11/18",1117.6,1141.99,1540.54,1575.31,127328.17,130141.18,1112.4,1137.4,1535.62,1567.34,126624.49,129504.4,1115.27,1139.49,1538.62,1572.45,127016.64,129826.58,
"10/11/18",,,,,,,,,,,,,,,,,,,
"11/11/18",,,,,,,,,,,,,,,,,,,
"12/11/18",1110,1135,1538.32,1571.2,126528.9,129412.7,1096.22,1120.77,1522.74,1557.06,124936.19,127767.78,1106.24,1130.3,1532.4,1565.99,126099.12,128882.29,
"13/11/18",1099.5,1122.1,1526.17,1562.06,125408.97,128031.61,1087.99,1113.5,1516.57,1549.78,123769.74,126738.57,1094.58,1118.83,1521.15,1555.4,124625.13,127444.69,
"14/11/18",1105.9,1127,1528.96,1561.16,125813.6,128297.68,1095.95,1119.7,1521.47,1551.91,124697.19,127601.01,1101.14,1124.13,1525.11,1557.44,125366.19,128040.91,
"15/11/18",1121.2,1144.6,1545.27,1580.91,127256.2,129980.78,1114.24,1139.24,1531.38,1566.15,126410.53,129269.56,1116.97,1141.75,1536.57,1571.27,126776.46,129654.77,
"16/11/18",1152,1176,1585.03,1618.27,130579.2,133334.88,1143.95,1168.95,1571.11,1605.7,129557.52,132469.63,1146.22,1170.77,1575.54,1609.88,129969.83,132819.86,
"17/11/18",,,,,,,,,,,,,,,,,,,
"18/11/18",,,,,,,,,,,,,,,,,,,
"19/11/18",1173.7,1198.25,1605.83,1636.28,132326.13,135054.76,1169.1,1194,1598.22,1631.37,131792.64,134599.62,1171.32,1195.62,1601.25,1634.81,132041.26,134826.68,
"20/11/18",1158,1181.7,1591.75,1623.27,130240.26,132964.88,1152.5,1176.5,1580.07,1613.41,129656.25,132415.08,1155.63,1179.97,1585.42,1619.2,130009.95,132798.21,
"21/11/18",1145.1,1167.8,1583.16,1614.77,129213.08,131809.59,1133,1157,1566.04,1601.56,127700.43,130498.03,1135.93,1160.18,1571.29,1605.35,128155.09,130948.97,
"22/11/18",1143.97,1168.52,1576.58,1610.64,129291.49,132101.19,1139,1163,1568.44,1602.37,128730.84,131525.83,1140.87,1165.7,1572.85,1607.53,128916.44,131776.53,
"23/11/18",1144.5,1169.5,1577.75,1613.33,129215.23,132141.81,1132.4,1159.6,1565.39,1603.43,127802.66,130918.84,1141.29,1166.46,1574.26,1609.42,128851.81,131748.17,
"24/11/18",,,,,,,,,,,,,,,,,,,
"25/11/18",,,,,,,,,,,,,,,,,,,
"26/11/18",1128.42,1153.42,1553.01,1588.3,127782.28,130717.09,1115.74,1140.74,1542.69,1577.84,126022.83,128926.43,1120.84,1145.74,1546.62,1581.46,126809.61,129690.93,
"27/11/18",1137.5,1162.5,1574.61,1609.84,129106.25,131978.63,1129.25,1154.25,1561.54,1596.19,128260.22,131157.43,1134,1159.34,1568.54,1603.94,128711.7,131638.28,
"28/11/18",1144,1169.4,1581.21,1616.43,130170.13,133159.58,1140.2,1164.6,1575.99,1611.23,129697.75,132543.13,1142.05,1166.98,1578.9,1613.93,129945.47,132853.92,
"29/11/18",1175.5,1200.5,1608.51,1643.84,133501.54,136472.84,1166,1190.9,1591.73,1626.38,132049.16,134940.3,1170.27,1195.26,1600.7,1635.68,132653.68,135604.93,
"30/11/18",1179.5,1205.5,1612.66,1648.43,133772.99,136751.92,1172.49,1197.49,1602.2,1637.48,132983.82,135927.09,1177.4,1202.71,1608.91,1644.15,133500.13,136447.52,
"01/12/18",,,,,,,,,,,,,,,,,,,
"02/12/18",,,,,,,,,,,,,,,,,,,
"03/12/18",1184.99,1210,1604.05,1642.68,134377.87,137431.8,1173.5,1204.25,1592.49,1634.61,133239.19,136805.73,1178.13,1207.16,1599.11,1638.9,133756.49,137105.82,
"04/12/18",1209.25,1234.25,1637.66,1671.97,136548.51,139420.88,1197,1222,1627.02,1661.45,135796.5,138680.4,1201.38,1226.3,1631.05,1665.49,136126.99,139019.15,
"05/12/18",1233.99,1264.5,1691.09,1733.14,139416.19,142901.15,1215.5,1240.5,1660.53,1695.07,137361.51,140229.5,1221.85,1247.91,1671.85,1708,137968.5,140971.51,
"06/12/18",1238,1263,1712.57,1747.4,140054.94,142845.78,1201.19,1226.19,1661.17,1696.91,135446.18,138387.8,1232.45,1257.2,1702.94,1737.66,139068.53,141923.98,
"07/12/18",1200.5,1225.5,1661.36,1696.19,135291.45,138145.96,1184.5,1209.5,1636.28,1671.97,133564.22,136504.17,1194.33,1219.24,1652.44,1687.32,134674.08,137538.22,
"08/12/18",,,,,,,,,,,,,,,,,,,
"09/12/18",,,,,,,,,,,,,,,,,,,
"10/12/18",1212.35,1240.4,1685.23,1721.57,136256.02,139429.06,1204,1230.65,1668.75,1706.39,135413.88,138743.48,1208.2,1236.74,1674.81,1715.03,135851.06,139130.51,
"11/12/18",1229.46,1253.46,1708.77,1742.61,138990.45,141766.33,1204.5,1229.5,1673.14,1708.08,136265.94,139127.62,1208.82,1233.59,1678.83,1713.63,136695.15,139548.3,
"12/12/18",1237.8,1274.4,1715.22,1769.02,140490.3,144669.89,1225.99,1257.49,1702.05,1742.64,138990.49,142649.67,1232.48,1263.95,1708.02,1752.2,139792.36,143427.77,
"13/12/18",1256.92,1290,1738.67,1783,142529.67,146402.1,1247.49,1275.5,1728.54,1764.67,141278.24,144718.23,1253.73,1281.61,1734.41,1773.45,142155.66,145375.47,
"14/12/18",1251.55,1278,1734.67,1777.22,142113.5,145016.08,1232.53,1257.53,1716.08,1757.55,139941.46,142830.26,1242.86,1271.18,1727.86,1767.7,141048.62,144317.22,
"15/12/18",,,,,,,,,,,,,,,,,,,
"16/12/18",,,,,,,,,,,,,,,,,,,
"17/12/18",1240.02,1273.3,1727.77,1775.62,140618.27,144519.55,1225.99,1261,1709.17,1758.23,139039.53,143123.5,1232.55,1268.72,1717.6,1768.4,139809.27,143965.69,
"18/12/18",1253.5,1281.2,1746.79,1782.17,141407.34,144352.8,1235.49,1271.24,1719.78,1769.49,139165.59,143225.5,1247.4,1275.93,1735.22,1775.6,140470.15,143755.82,
"19/12/18",1253,1278.5,1741.25,1777.18,140711.9,143665.05,1224.49,1260.49,1702.81,1753.36,137632.68,141842.94,1241.88,1270.39,1726.43,1766.65,139553.62,142824.49,
"20/12/18",1262.5,1293,1775.67,1822.15,141806.25,145475.43,1243.99,1275.74,1750.13,1798.34,139214.92,143240.09,1253.81,1284.59,1763.86,1807.73,140693.82,144213.68,
"21/12/18",1260.9,1287.5,1771.92,1814.15,140358.43,143207.68,1239.49,1273.61,1745.27,1790.04,137620.57,141880.15,1253.42,1280.17,1762.01,1800.21,139438.92,142480.58,
"22/12/18",,,,,,,,,,,,,,,,,,,
"23/12/18",,,,,,,,,,,,,,,,,,,
"24/12/18",1229.67,1272,1740.74,1802.72,136514.88,141281.04,1220.1,1253.31,1730.64,1774.48,135528.71,139157.37,1224.51,1265.83,1734.19,1793.2,135945.44,140590.63,
"25/12/18",1237.7,1262.7,1758.85,1794.63,136555.44,139439.96,1237.7,1262.7,1750.88,1787.51,136072.74,138985.39,1237.7,1262.7,1754.27,1790.58,136302.27,139241.37,
"26/12/18",1247.49,1285.5,1769.74,1822.37,137760.32,141996.33,1231.5,1256.5,1748.3,1785.05,135649.73,138579.39,1239.44,1271.97,1758.52,1805.26,136836.09,140500.36,
"27/12/18",1261.95,1293,1787.72,1831.77,140000.73,143523,1243.38,1267.38,1763.24,1799.52,137903.05,140628.48,1252.98,1281.9,1774.97,1816.53,139077.55,142353.87,
"28/12/18",1261.74,1299,1792.81,1842.29,139783.23,143630.43,1252.4,1278.24,1776.45,1812.59,138452.82,141258.3,1256.71,1286.82,1783.13,1826.42,139014.24,142413.41,
"29/12/18",,,,,,,,,,,,,,,,,,,
"30/12/18",,,,,,,,,,,,,,,,,,,
"31/12/18",1245.6,1281.2,1767.46,1814.22,137373.3,141363.2,1238.49,1269,1753.24,1802.04,136741.68,140072.22,1241.23,1277.05,1758.26,1809.54,136958.08,140969.7,
"01/01/19",1255.5,1280.5,1776.57,1813.23,137263.82,140265.97,1255.5,1280.5,1776.32,1812.97,137238.71,140253.17,1255.5,1280.5,1776.45,1813.1,137251.27,140259.57,
"02/01/19",1258.49,1291,1791.56,1839.59,137993.43,141583.97,1248.99,1276.99,1775.76,1818.12,136366.75,139128.06,1254.12,1283.75,1784.46,1827.15,137197.51,140509.14,
"03/01/19",1257.5,1288.5,1824.2,1860.45,135314.97,138603.95,1248.99,1278.5,1793.75,1840.35,133637.01,136607.73,1253.9,1282.05,1807.59,1848.85,134416.5,137526.56,
"04/01/19",1260.3,1290,1798.56,1843.12,136515.7,139262.26,1252.49,1279.5,1784.28,1824.72,134708.95,137776.56,1256.14,1285.39,1789.97,1832.28,135575.13,138838.1,
"05/01/19",,,,,,,,,,,,,,,,,,,
"06/01/19",,,,,,,,,,,,,,,,,,,
"07/01/19",1300,1334.5,1822.77,1870.36,140647,144406.25,1288.99,1316.5,1808.35,1848.24,139520.28,142783.75,1293.42,1326.8,1813.88,1861.17,140017.97,143694.35,
"08/01/19",1297.75,1325,1818.85,1857.82,141003.54,144411.75,1280.99,1313.78,1794.86,1844.42,139474.19,143083.78,1293.35,1319.97,1812.68,1850.68,140655.8,143652.7,
"09/01/19",1331,1359,1858.42,1902.03,144932.59,148022.28,1308.49,1341.74,1826.73,1875.25,142285.2,146023.02,1316.5,1352.16,1839.84,1890.43,143240.85,147198.72,
"10/01/19",1319.74,1345.3,1839.1,1874.72,142729.88,145500.87,1296.99,1335.4,1810.14,1858.85,139984.13,144179.5,1308.14,1340.86,1822.82,1869.06,141213.35,144817.49,
"11/01/19",1325,1350,1835.43,1871.71,143510.75,146312.79,1308.7,1336.5,1819.91,1860.24,141719.12,144930.06,1317.06,1343.6,1828.36,1865.97,142649.74,145605.44,
"12/01/19",,,,,,,,,,,,,,,,,,,
"13/01/19",,,,,,,,,,,,,,,,,,,
"14/01/19",1305.5,1334,1813.75,1853.35,141568.42,144365.48,1297.99,1327,1802.79,1844.48,140338.68,143542.58,1301.44,1329.7,1809.04,1848.86,140796.09,143913.44,
"15/01/19",1317.5,1342.5,1827.52,1862.5,143008.01,145807.64,1311.5,1336.5,1818.5,1853.42,142082.82,144811.74,1315.41,1340.23,1824.06,1858.99,142671.66,145424.41,
"16/01/19",1319,1344,1831.94,1866.93,143151.07,145904.64,1305,1330,1809.99,1845.94,141683.85,144517.8,1313.09,1337.82,1823.14,1858.27,142473.85,145241.95,
"17/01/19",1371,1395,1913.74,1947.78,149178.51,151845.75,1349.5,1374.5,1881.62,1917.82,147016.48,149820,1352.79,1377.63,1888.26,1923.57,147343.59,150134.47,
"18/01/19",1411,1436,1961.43,1996.94,154278.74,157141.48,1388,1413,1930.19,1965.23,151458.56,154228.95,1400.64,1425.45,1947.42,1982.63,153102.89,155892.22,
"19/01/19",,,,,,,,,,,,,,,,,,,
"20/01/19",,,,,,,,,,,,,,,,,,,
"21/01/19",1386.1,1411.1,1934.54,1970.81,151902.7,154769.45,1370,1394,1911.23,1946.03,149726.66,152514.2,1374.66,1399.06,1917.43,1952.22,150592.76,153352.5,
"22/01/19",1355.5,1379.5,1898.58,1934.74,148562.8,151262.18,1335,1360,1871.85,1907.7,146035.65,148879.2,1350.62,1375.38,1890.95,1926.31,147853.15,150642.84,
"23/01/19",1347.67,1372.67,1889.08,1924.93,147745.06,150568.17,1327.5,1351.5,1862.31,1897.64,145255.05,147921.68,1335.15,1360.42,1871.94,1907.83,146278.06,149105.19,
"24/01/19",1343,1370.5,1887.42,1922.91,146977.92,150097.16,1336.5,1362.5,1872.3,1911.42,146480.4,149398.43,1339.24,1365.42,1879.43,1917.09,146698.64,149672.02,
"25/01/19",1317.87,1341.87,1855.37,1889.43,144715.3,147391,1310,1334,1843.51,1878.34,143510.5,146206.4,1312.35,1336.35,1849.12,1883.47,143975.75,146691.35,
"26/01/19",,,,,,,,,,,,,,,,,,,
"27/01/19",,,,,,,,,,,,,,,,,,,
"28/01/19",1352,1376,1879.87,1914.57,147733.04,150672,1352,1376,1879.87,1914.57,147733.04,150672,1352,1376,1879.87,1914.57,147733.04,150672,
"29/01/19",1326,1351,1850.43,1884.27,144945.06,147718.34,1319.5,1343.5,1841.08,1875.87,144063.01,146804.25,1322.37,1346.46,1846.09,1880.34,144425.9,147136.59,
"30/01/19",1338,1362,1868.45,1903.3,146323.68,149125.38,1329.66,1353.66,1847.52,1881.13,145398.32,148063.33,1334.97,1358.97,1857.07,1891.11,145918.4,148632.68,
"31/01/19",1354.92,1379.92,1866.8,1901.24,147463.08,150203.68,1350.5,1374.5,1857.89,1891.43,146907.39,149573.09,1351.94,1376.03,1861.48,1895.12,147137.62,149819.58,
"01/02/19",1340,1364,1849.7,1883.12,145818.83,148498.68,1333.5,1357.5,1833.49,1867.01,145124.81,147791.03,1337.37,1361.37,1844.16,1877.82,145575.99,148252.81,
"02/02/19",,,,,,,,,,,,,,,,,,,
"03/02/19",,,,,,,,,,,,,,,,,,,
"04/02/19",1347.5,1371.5,1861.7,1895.38,147968.98,150796.43,1340,1364,1848.97,1883.37,146757.94,149508.27,1341.84,1365.84,1854.3,1888.03,147199.62,149908.2,
"05/02/19",1360,1384,1887.24,1921.9,149462.82,152350.72,1356,1380,1867.51,1901.87,148902.36,151662,1358.11,1382.19,1876.83,1910.91,149252.83,151993.99,
"06/02/19",1373,1397,1916.78,1950.9,150947.62,153656.03,1363.95,1387.95,1890.53,1924.99,149488.92,152174.84,1368.69,1392.76,1907.4,1941.78,150261.03,153000.19,
"07/02/19",1368.5,1392.5,1925.73,1960.11,150370.78,153063.6,1357.95,1381.95,1912.34,1946.96,149388.08,152111.24,1364.85,1388.85,1921.11,1955.67,149989.37,152711.31,
"08/02/19",1386.5,1410.5,1955.57,1990.83,152182.24,154943.43,1373.35,1397.35,1938.85,1972.94,150711.43,153387.11,1378.86,1402.86,1947.84,1982.47,151298.25,154025.27,
"09/02/19",,,,,,,,,,,,,,,,,,,
"10/02/19",,,,,,,,,,,,,,,,,,,
"11/02/19",1394,1418,1963.38,1997.46,153089.08,155767.3,1370.03,1394.03,1931.8,1967.02,150744.4,153510.58,1379.32,1405.32,1943.18,1980.51,151596.88,154530.93,
"12/02/19",1384,1408.62,1956.74,1992.08,153027.27,155862.7,1375,1399,1941.27,1975.71,151827.5,154533.54,1379.52,1403.7,1949.67,1984.66,152426.71,155216.06,
"13/02/19",1402.5,1427.5,1967.04,2003.51,155018.33,158081.35,1394.5,1418.5,1958.99,1994.38,154050.42,156758.44,1398.04,1422.79,1964.1,1999.36,154586.22,157397.71,
"14/02/19",1397.5,1421.5,1965.52,2000.14,155192.38,157928.65,1386.5,1410.5,1955.85,1990.26,153887.64,156591.81,1393.76,1417.76,1960.33,1994.76,154683.07,157427.03,
"15/02/19",1407.5,1431.5,1984.63,2019.04,155542.83,158323.9,1402,1426,1977.15,2012.11,154626.58,157416.14,1405.35,1429.35,1981.07,2015.52,155061.27,157810.7,
"16/02/19",,,,,,,,,,,,,,,,,,,
"17/02/19",,,,,,,,,,,,,,,,,,,
"18/02/19",1439.5,1463.5,2012.16,2045.99,159079.15,161775.29,1422.5,1446.5,1989.79,2023.64,157157.8,159939.51,1433.21,1457.31,2004.27,2038.37,158397.03,161126.03,
"19/02/19",1479,1503,2077.83,2113.03,163799.25,166592.52,1449.5,1473.5,2033.38,2067.49,160198.74,162895.43,1459.86,1483.86,2050.53,2084.83,161444.23,164165.89,
"20/02/19",1491.5,1515.5,2081.94,2115.73,165317.86,168008.33,1471,1495,2051.32,2085.66,162604.34,165347,1484.04,1508.04,2071.16,2105.49,164382.51,167126.22,
"21/02/19",1487,1511,2085.87,2121.17,164625.77,167373.47,1457.5,1481.5,2046.48,2081.64,161432.7,164224.28,1476.15,1500.15,2066.91,2101.31,163446.1,166190.66,
"22/02/19",1474.33,1498.33,2071.85,2105.87,163282.05,165985,1460.5,1484.5,2056.84,2090.9,161618.93,164334.15,1465.61,1489.7,2063.92,2098.51,162261.56,165001.86,
"23/02/19",,,,,,,,,,,,,,,,,,,
"24/02/19",,,,,,,,,,,,,,,,,,,
"25/02/19",1506.5,1530.5,2104.34,2138.47,166709.29,169426.35,1490.5,1514.5,2082.87,2116.7,165087.78,167806.6,1496.88,1520.88,2093.01,2127.39,165607.18,168352.51,
"26/02/19",1544.5,1568.5,2157.33,2191.17,171090.64,173852.54,1524.5,1548.5,2133.47,2167.32,168945.09,171651.23,1538.86,1562.86,2149.09,2183.33,170569.97,173309.45,
"27/02/19",1554.5,1578.5,2161.16,2195.1,171756.71,174550.53,1539.8,1563.8,2143.65,2177.94,169997.44,172724.3,1546.27,1570.31,2152.25,2186.4,170876.59,173615.87,
"28/02/19",1534.98,1558.98,2148.93,2183.14,170045.08,172766.16,1516,1540,2123.25,2157.16,167987.96,170909.2,1522.43,1546.81,2131.24,2165.96,168699.82,171527.99,
"01/03/19",1540.62,1564.16,2172.95,2204.64,172164.29,174779.24,1525.5,1549.5,2150.41,2185.47,170672.94,173482.02,1537.26,1560.11,2166.59,2199.48,171623.41,174277.29,
"02/03/19",,,,,,,,,,,,,,,,,,,
"03/03/19",,,,,,,,,,,,,,,,,,,
"04/03/19",1549,1574,2186.93,2222.54,173472.51,176335.22,1537.05,1559.05,2169.3,2200.95,171949.78,174457.7,1544.67,1568.17,2178.65,2212.36,172894.48,175593.85,
"05/03/19",1525.01,1547.01,2153.27,2184.76,170427.23,172934.74,1501.05,1523.05,2119.83,2151.5,167997.52,170520.68,1518.66,1540.66,2144.9,2176.84,169841.63,172394.5,
"06/03/19",1506.26,1528.26,2136.56,2169.4,168505.31,171058.14,1497.3,1519.3,2122.84,2154.18,167293.33,169796.97,1502.68,1524.93,2131.36,2163.85,167961.74,170559.29,
"07/03/19",1537.91,1559.91,2182.98,2215.15,171784.55,174335.54,1523.45,1545.45,2161.54,2193.37,170154.13,172688.58,1527.91,1549.91,2169.94,2201.91,170627.64,173164.54,
"08/03/19",1520.01,1542.01,2166.18,2198.16,169617.92,172262.63,1510.91,1532.91,2153.76,2185.73,167665.68,170183.67,1514.44,1536.61,2159.12,2191.19,168520.84,171072.09,
"09/03/19",,,,,,,,,,,,,,,,,,,
"10/03/19",,,,,,,,,,,,,,,,,,,
"11/03/19",1510.63,1533.69,2145.78,2179.78,167815.89,170638.35,1498.85,1520.85,2129.35,2160.91,166432.5,168947.8,1505.57,1528.12,2138.68,2171.21,167258.33,169835.27,
"12/03/19",1536.51,1558.51,2171.44,2202.84,171151.85,173649.18,1526.81,1548.81,2159.64,2191.36,169964.49,172459.99,1529.38,1551.88,2162.61,2195.25,170263,172859.71,
"13/03/19",1534,1556,2171.27,2203.97,170734.2,173322.84,1525.08,1547.08,2161.7,2193.82,169497.39,172035.3,1528.87,1550.87,2165.35,2197.34,170090.17,172635.96,
"14/03/19",1547.51,1569.51,2182.18,2213.63,172211.89,174715.56,1535.01,1557.01,2173.62,2205.08,171230.37,173731.18,1540.42,1562.42,2178.11,2210.07,171638.7,174212.18,
"15/03/19",1553.81,1575.81,2192.48,2223.84,173498.42,176002.22,1545.45,1567.45,2183.08,2215.79,172761.14,175265.17,1549.25,1571.84,2187.73,2220.4,173038.41,175644.49,
"16/03/19",,,,,,,,,,,,,,,,,,,
"17/03/19",,,,,,,,,,,,,,,,,,,
"18/03/19",1548.81,1570.81,2186.35,2218.03,172738.78,175365.23,1539.01,1561.01,2167.27,2201.22,171645.79,174146.28,1544.01,1567.37,2173.61,2206.89,172193.06,174888.5,
